CustomerId,Churn
15602735,0
15617866,0
15596575,0
15769582,1
15608406,0
15752294,0
15801832,0
15612103,0
15801904,0
15699257,0
15735221,1
15752838,0
15751710,0
15718769,0
15813327,0
15700946,0
15736043,0
15779052,0
15752885,0
15784526,0
15600739,1
15644977,0
15775238,0
15607537,1
15718242,1
15769596,0
15778049,0
15591010,1
15681550,1
15605036,0
15794875,1
15609913,0
15674727,0
15604146,0
15791944,0
15684358,0
15641582,0
15697480,0
15663933,0
15781495,0
15788683,1
15805260,0
15701809,0
15659094,0
15632439,1
15663885,0
15747762,0
15715769,0
15688963,0
15641285,1
15632576,0
15782236,1
15598097,1
15717231,1
15722578,0
15673929,0
15725811,0
15774328,1
15716420,0
15570931,1
15672894,0
15686718,0
15755241,0
15579074,0
15662488,0
15575147,0
15677764,0
15758856,0
15773260,1
15586029,0
15780961,0
15775797,0
15771139,1
15583221,0
15653147,0
15768777,0
15575438,1
15662091,0
15597945,0
15593470,0
15799480,0
15748608,0
15582910,1
15609299,0
15669805,0
15572021,0
15682563,0
15714877,0
15725835,0
15596800,0
15784687,0
15647207,0
15707189,0
15639788,0
15695225,1
15596175,1
15752816,1
15658929,0
15634218,0
15755648,0
15581089,0
15794549,0
15713655,0
15700424,0
15627637,0
15729970,0
15628272,0
15691792,0
15593778,0
15659820,1
15732644,0
15768201,0
15630592,0
15685372,0
15793331,0
15719541,0
15621409,0
15622507,0
15757001,0
15584785,0
15615245,0
15626412,0
15780492,0
15663826,0
15778604,0
15662291,0
15686461,0
15724663,0
15638871,0
15708904,0
15656426,0
15660602,0
15662294,0
15635703,0
15732102,0
15759805,0
15645496,1
15810891,0
15800514,0
15674526,0
15659105,1
15607301,0
15721504,0
15704483,0
15676869,0
15569764,0
15756277,1
15786789,0
15583850,0
15730418,1
15736717,1
15690209,0
15704509,1
15779423,0
15681007,0
15719649,0
15793116,0
15699461,0
15641110,0
15717138,0
15800068,0
15750099,1
15690175,0
15704284,0
15680346,0
15570086,0
15659175,1
15669326,0
15637829,0
15706021,0
15600027,0
15672145,0
15721569,0
15589431,1
15700696,0
15782735,1
15573278,0
15683625,1
15738751,1
15733111,0
15599535,0
15813283,0
15696733,0
15568573,0
15623630,0
15730441,0
15611599,0
15784218,0
15792720,0
15614778,1
15699492,0
15632859,0
15812918,0
15673877,1
15763414,0
15691823,0
15693704,1
15645778,1
15711468,0
15683892,0
15800295,1
15790204,1
15731246,0
15757933,0
15810995,0
15757759,0
15696588,0
15568120,0
15785024,0
15752984,0
15749799,1
15719856,0
15699524,0
15645571,0
15759244,0
15766066,0
15766017,1
15585451,0
15680201,0
15782210,0
15761717,1
15602010,1
15609521,0
15692258,0
15670584,0
15651955,1
15707078,0
15698335,0
15702014,0
15669414,0
15658057,0
15602479,0
15671917,0
15711028,0
15804064,1
15814267,0
15668444,0
15676091,0
15790113,0
15734886,0
15779496,0
15790282,0
15719426,0
15589195,0
15609160,1
15678720,0
15700964,0
15654654,0
15788946,0
15796218,0
15738191,1
15755225,1
15634267,1
15725509,0
15768342,0
15766458,1
15657603,1
15570485,0
15636756,1
15697307,1
15767781,0
15687310,1
15734711,0
15578738,0
15673223,0
15738224,0
15780846,0
15734524,0
15786170,1
15803337,0
15736299,1
15723620,0
15812279,0
15790067,0
15797910,1
15607381,0
15768219,0
15715160,1
15631305,0
15805523,1
15624347,0
15588461,0
15742638,0
15721433,0
15706394,0
15574858,0
15636454,1
15665629,0
15702380,0
15715643,0
15612064,0
15708917,0
15733447,1
15643908,0
15693381,0
15748552,0
15651581,0
15651823,0
15685309,0
15711571,1
15803032,0
15723894,0
15786463,0
15701096,0
15593510,0
15596992,0
15734438,1
15656141,0
15810444,0
15692744,0
15622461,0
15720662,0
15761606,1
15636736,1
15642996,0
15718106,0
15708212,1
15803840,0
15619889,1
15771477,0
15725478,0
15741195,0
15589380,1
15718893,0
15702095,1
15699753,0
15702030,0
15721377,0
15614361,0
15775131,0
15773273,0
15722010,1
15815236,0
15790489,0
15758136,1
15766288,0
15774507,0
15788151,1
15791030,0
15648735,0
15614740,0
15584320,0
15741385,0
15763218,0
15574324,0
15659420,0
15644296,1
15691543,0
15676404,1
15726179,1
15669262,0
15764444,1
15704769,0
15606177,0
15756425,0
15618661,0
15766810,0
15666096,0
15680998,0
15747867,0
15599211,0
15738220,0
15768945,1
15632185,0
15713983,0
15634491,0
15659234,0
15786237,0
15567399,1
15722991,0
15804586,0
15667932,1
15791991,0
15654156,0
15656522,1
15598802,0
15786215,0
15655952,0
15752186,0
15628674,0
15661007,1
15774133,0
15693376,0
15725818,0
15636330,0
15796230,1
15727197,0
15634310,0
15653448,0
15813640,1
15576065,0
15781326,0
15613048,0
15756071,1
15640507,0
15711733,0
15791279,0
15706186,0
15572735,0
15717489,0
15660301,0
15712877,0
15723989,1
15813412,0
15782641,0
15595391,1
15591047,0
15789941,0
15734044,0
15615126,0
15785899,0
15725997,0
15718667,0
15619892,0
15783097,0
15687218,0
15672027,0
15580227,0
15688337,1
15714586,0
15585100,1
15628992,0
15606601,0
15684296,1
15745030,0
15767821,1
15787071,0
15729065,1
15612444,0
15578722,1
15677087,1
15604345,0
15683758,0
15715745,1
15638646,0
15606944,0
15697360,0
15717225,1
15696361,0
15798737,1
15704795,1
15642816,0
15710138,0
15634245,0
15599533,0
15731412,1
15774854,1
15717156,1
15646168,0
15684995,0
15665766,0
15620756,0
15806570,0
15692317,0
15663252,0
15694450,0
15809736,0
15783958,0
15651022,0
15681843,0
15573628,0
15776629,0
15671769,0
15652218,0
15653110,1
15738715,1
15687363,0
15573280,0
15798024,0
15708063,1
15795747,0
15790744,1
15680436,0
15595039,0
15737647,0
15731507,0
15587266,1
15777759,0
15716082,1
15642022,0
15755138,0
15734765,1
15707007,0
15781710,0
15597930,0
15781298,1
15655213,0
15636520,0
15662243,0
15633950,0
15758939,0
15570414,0
15777436,0
15759034,0
15675926,0
15593601,1
15640686,0
15774536,0
15798749,0
15680303,0
15773639,0
15791268,0
15627352,0
15569079,0
15638610,0
15792565,0
15644849,1
15679550,0
15624428,0
15743192,0
15752344,0
15640648,0
15791304,0
15653347,0
15674720,0
15669175,0
15743570,1
15660263,0
15791513,0
15645059,1
15573971,1
15773013,0
15697948,0
15784736,1
15578788,1
15591552,1
15813697,0
15685243,1
15773868,1
15569759,0
15738662,0
15568025,0
15601659,1
15586522,0
15797329,0
15693018,0
15738501,0
15677184,0
15688498,0
15634564,0
15729557,0
15616811,0
15744327,1
15749489,1
15670753,0
15739248,0
15777211,0
15764153,0
15621063,0
15758845,1
15611580,0
15576313,0
15579617,0
15596074,0
15778481,0
15726167,0
15814940,0
15588419,0
15608166,0
15750181,0
15705281,0
15696371,0
15568449,0
15714970,0
15763148,0
15656351,0
15596181,0
15646936,0
15622834,0
15605215,1
15796505,0
15795640,0
15569209,0
15757015,1
15652883,0
15809722,0
15701291,0
15701605,0
15664759,0
15581871,0
15677305,0
15592736,1
15656683,0
15657139,0
15669887,0
15572792,0
15714380,0
15637414,0
15567630,0
15812241,0
15610165,0
15682600,0
15634772,0
15640852,0
15570835,1
15785352,0
15686219,0
15604497,0
15605918,1
15710111,0
15739592,0
15802909,0
15661290,0
15662063,1
15766289,0
15608109,1
15653780,0
15803365,0
15623649,0
15612108,0
15715003,0
15693337,0
15604130,1
15801934,0
15630641,0
15649450,0
15650437,1
15689176,0
15586133,0
15721207,0
15625501,0
15643496,0
15684395,0
15708610,0
15663939,1
15667620,0
15778155,1
15683560,0
15757535,0
15670266,0
15718765,0
15694510,0
15583681,0
15741633,0
15644882,0
15757434,0
15658675,0
15744607,0
15676094,0
15599251,0
15626578,0
15780954,0
15810563,0
15754068,0
15716085,0
15613282,0
15771977,0
15638231,0
15617655,0
15700366,0
15672374,0
15682914,0
15601569,1
15632324,0
15691910,0
15664523,0
15711316,1
15709639,0
15570970,0
15790829,0
15591428,0
15585036,0
15622801,0
15613141,0
15677371,0
15724890,0
15669011,0
15658693,0
15806210,0
15645637,0
15585466,0
15733777,0
15735203,0
15683841,0
15744614,1
15583138,0
15622033,0
15654531,1
15577970,1
15788686,1
15808689,0
15682890,0
15738516,0
15774155,0
15797160,0
15729763,0
15810716,0
15688395,0
15754929,0
15814209,0
15805704,0
15691287,0
15654096,0
15766765,0
15576368,0
15617065,0
15724423,1
15580805,1
15731522,0
15745623,1
15601116,0
15613017,0
15630106,0
15680706,0
15727059,1
15636982,0
15667896,0
15731989,1
15810385,1
15790750,0
15660101,1
15597394,0
15609475,0
15726178,0
15680141,0
15782939,0
15783589,0
15709531,1
15632210,0
15687903,0
15649793,0
15608873,0
15618750,0
15677921,0
15684198,0
15672821,0
15801605,0
15659962,0
15690546,1
15744398,1
15789097,0
15611848,0
15623644,0
15782121,0
15733303,0
15731760,0
15624423,0
15730448,0
15685346,1
15701166,0
15644200,0
15681327,0
15718912,0
15658211,0
15720636,0
15580935,0
15611800,0
15631162,0
15641319,1
15789055,0
15800440,0
15611430,0
15616380,0
15769499,0
15810418,0
15764431,1
15671014,1
15704442,0
15784209,0
15638803,1
15635388,0
15792151,0
15722548,1
15775295,0
15765297,0
15682084,0
15690153,0
15654409,0
15674932,0
15793825,0
15648898,1
15735719,1
15727696,0
15707696,1
15646969,1
15722731,1
15566708,0
15744273,0
15777784,0
15744529,0
15701206,0
15728542,0
15679983,0
15733602,0
15807457,0
15655774,0
15653547,0
15801817,1
15603065,1
15571752,0
15567923,1
15686255,0
15634949,0
15687828,0
15683053,1
15679145,1
15589949,0
15568162,0
15605665,1
15689953,0
15663410,0
15737051,0
15673971,0
15602497,0
15601977,0
15693926,0
15637522,0
15756804,1
15794204,0
15579223,0
15793197,0
15644724,0
15723737,0
15782531,0
15589323,1
15685320,0
15635125,0
15756743,1
15759456,0
15775124,0
15749381,1
15664752,1
15707042,0
15775803,0
15735346,0
15662098,1
15581654,0
15619898,0
15761102,0
15634936,1
15785831,1
15688951,0
15642345,1
15766044,1
15747130,0
15789611,0
15600700,0
15764293,1
15704819,0
15802274,0
15677141,0
15804516,0
15624611,0
15745083,0
15599272,1
15788775,0
15727868,0
15626787,0
15805025,0
15616700,0
15664860,0
15751180,0
15708046,0
15627203,0
15705521,1
15577905,1
15608528,0
15791501,0
15772933,0
15581036,1
15772781,0
15588928,0
15588449,0
15679294,0
15673372,0
15802381,0
15734970,1
15614813,1
15678910,1
15604818,1
15680918,1
15782688,0
15731519,0
15715199,0
15634896,0
15641629,0
15611682,0
15637461,0
15738497,0
15632977,0
15700752,1
15707488,0
15796167,1
15572461,0
15624323,0
15749693,1
15587451,0
15754053,0
15633922,0
15724764,1
15770576,0
15745326,0
15700460,0
15749947,0
15677123,1
15734588,0
15580845,0
15807593,0
15669342,0
15709368,0
15583278,0
15758081,0
15773277,0
15758031,1
15617603,0
15809347,0
15769959,0
15570289,0
15750497,0
15572728,1
15600832,0
15628308,0
15806438,0
15656921,0
15725664,0
15665385,0
15666767,1
15802857,0
15575691,0
15629117,0
15595557,0
15658233,1
15763798,1
15641733,0
15643158,0
15728669,0
15586236,0
15776844,0
15579208,0
15675422,0
15599433,0
15652789,0
15661827,1
15660417,1
15801218,0
15574910,1
15730469,0
15659656,1
15671243,0
15646372,1
15753248,0
15771087,0
15654074,0
15758702,1
15604544,1
15596414,0
15774262,1
15673570,0
15654292,0
15754999,0
15664270,0
15668057,0
15605531,1
15697020,0
15666652,0
15583353,0
15585255,0
15589969,0
15660475,0
15774402,0
15712938,0
15709451,0
15740223,1
15748116,0
15813192,0
15670481,0
15670898,0
15639278,0
15776229,0
15676519,0
15567333,0
15712409,0
15726046,0
15749103,1
15579207,0
15796993,0
15796813,0
15607577,0
15797736,0
15636353,1
15673529,1
15812324,0
15659931,0
15758048,0
15799128,0
15638988,1
15594577,0
15585379,0
15754569,0
15794273,0
15686913,1
15735400,0
15615016,0
15595221,0
15796764,0
15723858,0
15799534,0
15783859,0
15628145,0
15721715,1
15732175,0
15772216,0
15682860,0
15745433,0
15777855,0
15627881,0
15652999,0
15773469,0
15815690,1
15762902,0
15810454,0
15647301,1
15697424,1
15689786,0
15607112,0
15806771,0
15799825,0
15658768,0
15668575,0
15734312,0
15745827,0
15740428,0
15659305,1
15789582,0
15812338,0
15594556,1
15802088,1
15727384,1
15797748,0
15774382,1
15703167,0
15745266,1
15736274,0
15794870,0
15627377,0
15569248,0
15571816,0
15569678,0
15679884,1
15642934,0
15625698,1
15667971,0
15673180,1
15757821,0
15686870,0
15651093,0
15606836,0
15714240,0
15809901,0
15635285,0
15600821,0
15780212,0
15728683,0
15690540,0
15715988,0
15756751,1
15764253,0
15681476,1
15674671,0
15662494,1
15566251,0
15718921,0
15603319,0
15745804,0
15679394,1
15734177,1
15768359,0
15611191,0
15616028,0
15579714,0
15661433,1
15812272,0
15698028,0
15720943,0
15715622,1
15771540,0
15588517,0
15720155,0
15616745,0
15773906,0
15720919,0
15661034,1
15768495,0
15714493,0
15682021,0
15787602,0
15703177,0
15728829,0
15567834,0
15631639,0
15696506,0
15631813,0
15627395,0
15608387,0
15657565,1
15765487,0
15675964,0
15580493,0
15687852,1
15683124,1
15601008,0
15747097,0
15790448,1
15582149,0
15793723,1
15721921,0
15607634,0
15617991,0
15787825,1
15571778,0
15726354,1
15655175,0
15606861,0
15711378,1
15605424,0
15792668,0
15781975,0
15806389,1
15624892,1
15703482,0
15670163,0
15680430,0
15575146,0
15683416,0
15668943,0
15778830,1
15715047,1
15612095,0
15586931,0
15581811,0
15597896,0
15773972,1
15657637,0
15744695,0
15598175,0
15579112,0
15769308,0
15668289,0
15637788,1
15752953,0
15593501,0
15768682,0
15756472,0
15566292,0
15731790,0
15644361,1
15699415,0
15698285,0
15617538,0
15698528,0
15628904,1
15783025,0
15773776,0
15742834,0
15589572,0
15689061,0
15616859,1
15811200,0
15766826,0
15677217,0
15771569,0
15621210,0
15806184,1
15574012,0
15812040,0
15592570,1
15639314,0
15594827,0
15617617,0
15567114,0
15682757,0
15755638,0
15640635,1
15757646,0
15747854,0
15694409,0
15642468,0
15589643,0
15687959,0
15588350,0
15609824,1
15579891,0
15646539,0
15653222,0
15572547,0
15765982,1
15706602,1
15602030,0
15700627,0
15688251,0
15739189,0
15600110,0
15681928,0
15755223,0
15694518,0
15669282,0
15627971,0
15578866,0
15766185,0
15578307,0
15733581,0
15697201,0
15686999,1
15703068,0
15792077,0
15645942,0
15669219,1
15571221,0
15759250,1
15663263,1
15810834,1
15663817,1
15707968,0
15641490,1
15583840,0
15728167,0
15771997,1
15604138,0
15649121,0
15790594,0
15573798,0
15636912,1
15761600,0
15651352,0
15577695,0
15595135,1
15689671,0
15758755,0
15616630,0
15699389,0
15659568,0
15780835,0
15749540,0
15783338,0
15736112,0
15615753,0
15619130,0
15688984,0
15610753,0
15600510,0
15794048,1
15591279,0
15670646,0
15605263,1
15624995,0
15769504,0
15725660,1
15641158,0
15732832,0
15662434,0
15665416,1
15710087,1
15683544,1
15723320,0
15795519,0
15701081,0
15673584,0
15766667,0
15637110,0
15581332,1
15693771,0
15742971,0
15722479,0
15677117,0
15763747,0
15797010,1
15808674,0
15614103,0
15784923,1
15735439,0
15764174,0
15657747,0
15780572,0
15589881,0
15797900,0
15737506,0
15748673,0
15736254,1
15772896,0
15737194,0
15613713,0
15633227,1
15715532,1
15652782,0
15765093,0
15717164,1
15620123,0
15675176,1
15765846,0
15636684,1
15750602,1
15812184,0
15746553,0
15579183,0
15575858,0
15645621,0
15724848,0
15762821,0
15769902,0
15626114,1
15620344,0
15660608,0
15579345,0
15627328,0
15566894,0
15571065,0
15674368,0
15704770,0
15761047,0
15721585,0
15648876,0
15642001,0
15641298,0
15575185,0
15766683,0
15803749,0
15716608,0
15641091,0
15745417,0
15798850,0
15774098,0
15660429,0
15599660,0
15754443,0
15632793,0
15577999,0
15666012,0
15681924,0
15594041,0
15617419,0
15619280,0
15678168,0
15758252,0
15709741,0
15756272,0
15711901,0
15757981,1
15706071,1
15807768,0
15646521,1
15629617,0
15690021,0
15708791,0
15646302,0
15679693,1
15780144,0
15651533,0
15769781,0
15709295,1
15613734,1
15772650,1
15682778,0
15714466,0
15688880,1
15702061,1
15591286,0
15737748,0
15626383,0
15636541,0
15709117,1
15585734,1
15809279,0
15759741,0
15633525,0
15809100,0
15628824,0
15657778,0
15699515,0
15589488,1
15723013,0
15739223,0
15624633,0
15807239,0
15745250,0
15735788,1
15589329,1
15659475,0
15798348,0
15679804,0
15649354,0
15806913,0
15750778,1
15641688,0
15733876,0
15698321,1
15611223,0
15803406,0
15716218,0
15706365,0
15703292,0
15620577,0
15775206,0
15642098,1
15688868,1
15714006,0
15614934,0
15713843,0
15591360,1
15600174,0
15813439,0
15700772,0
15810218,1
15670039,0
15787550,1
15769451,0
15787693,0
15795527,1
15726556,0
15570943,0
15645847,0
15702656,1
15794297,0
15706200,0
15582591,1
15657957,0
15707114,0
15764170,0
15724321,0
15709199,0
15735263,0
15680895,0
15600173,1
15696373,0
15711062,1
15585888,0
15719809,0
15658432,0
15801062,1
15602844,0
15581370,0
15753079,1
15794868,1
15634281,1
15702442,0
15587507,0
15747724,1
15800287,0
15737169,0
15661821,0
15798895,0
15711602,1
15678725,0
15732202,0
15770225,0
15737414,0
15784130,0
15751032,0
15565891,0
15777826,0
15668081,0
15766272,0
15723721,0
15713853,0
15679307,0
15600583,1
15766575,1
15747980,0
15735799,0
15788183,0
15642579,1
15629739,1
15728605,1
15707596,0
15732987,0
15723851,0
15591036,0
15593128,0
15702669,0
15744200,0
15808326,0
15603328,0
15750929,0
15646720,0
15736126,0
15694349,0
15701319,0
15572265,0
15742824,0
15657306,1
15670205,0
15686909,1
15712264,0
15768244,0
15720508,0
15659557,1
15590177,0
15623499,0
15611024,1
15692142,1
15763895,0
15742210,0
15690673,0
15710689,0
15698927,0
15601324,0
15670602,0
15692002,0
15568506,0
15569430,0
15774882,1
15598510,0
15677610,0
15772262,0
15788930,0
15813741,0
15609987,1
15782802,1
15626628,0
15792365,1
15782360,0
15651737,1
15783541,0
15750658,0
15679738,0
15744553,0
15625426,0
15639552,0
15814772,1
15674583,1
15802256,0
15774224,0
15748473,0
15611612,0
15682834,1
15681439,0
15798960,0
15776494,1
15629002,0
15727391,0
15723153,0
15808905,1
15599410,1
15801924,0
15720671,0
15791040,1
15805254,1
15610936,0
15815660,0
15633574,0
15788723,0
15633283,0
15774586,0
15788776,0
15781465,0
15632967,0
15773322,0
15801417,0
15672397,0
15790324,0
15651052,0
15665222,1
15787699,0
15591628,0
15795540,0
15658032,1
15804131,0
15647807,1
15746127,0
15664881,0
15569451,0
15585455,0
15799435,0
15657779,1
15707219,0
15710421,1
15610653,1
15730579,0
15747208,0
15598883,0
15644765,0
15724127,0
15650889,0
15807433,0
15632280,0
15738248,0
15713479,0
15754577,0
15641715,0
15573926,0
15638487,0
15733138,0
15746902,1
15776596,0
15779522,1
15647203,0
15664539,1
15600724,0
15795186,0
15606849,1
15645896,0
15661670,0
15662532,0
15609011,0
15656471,0
15798964,0
15748352,0
15656901,0
15700864,0
15580249,0
15739438,0
15636673,0
15716024,0
15631339,0
15791700,0
15611905,1
15725639,0
15726791,0
15618926,0
15724632,0
15685826,0
15811486,1
15787222,1
15602551,0
15748589,0
15652527,0
15635459,0
15741652,1
15783955,0
15573876,0
15572291,0
15594270,0
15630241,0
15786739,0
15791102,0
15610419,1
15737104,0
15725355,0
15622217,0
15742272,1
15740160,0
15622305,0
15709252,0
15722425,0
15649150,0
15636700,0
15810167,0
15675328,0
15595728,1
15814468,1
15590476,0
15722473,1
15732448,0
15679966,0
15783444,0
15624374,0
15752731,0
15693817,0
15699430,0
15694765,0
15783225,1
15740557,0
15810826,0
15790683,0
15725665,1
15630511,0
15668775,0
15583067,0
15731744,0
15742534,0
15804771,0
15726776,0
15601892,0
15655123,0
15711130,0
15624820,1
15724444,0
15624391,0
15716501,1
15625929,0
15723008,0
15713250,0
15646558,0
15594305,1
15775307,0
15709142,0
15624975,0
15711396,0
15701265,0
15653762,0
15765415,0
15688172,0
15749528,1
15571756,0
15732674,0
15705448,0
15669741,0
15720354,0
15764922,0
15774491,0
15656717,1
15814236,0
15795246,0
15607485,0
15680727,0
15584090,1
15795166,0
15682523,0
15792305,0
15633854,0
15650018,1
15725094,1
